serial_id,weakest,second,third
1,2.3806139477677591e-06,-1.248870799459441e-05,9.3291499432209758e-07
2,-0.021394706840497144,0.99757015289313189,-0.066302760838146943
3,-2.0324188268396961e-07,-8.692052309165721e-06,-9.4615329186540282e-06
4,-3.1812382858629766e-06,6.1407751680786261e-06,1.740365828542478e-05
5,3.0475753321322275e-06,-1.0359308456985308e-05,-1.6420299277959577e-05
6,-0.0032491511822030457,0.066248212468322423,0.99779788357380617
7,-3.1660443602371254e-06,5.5351296628054461e-06,-2.0988698850941332e-06
8,3.034982011963111e-06,-9.857325762680373e-06,-2.5584094132363844e-07
9,-2.505160704542179e-07,3.6591986979906032e-06,4.2831067113486311e-06
10,0.99976582729670582,0.021563021050285056,0.001823895337292289
11,-6.470194222443536e-06,2.4696819708881046e-06,7.1207232662808759e-06
12,4.3890150997521386e-06,-9.3603172020816511e-07,-1.0499997383310989e-05
