serial_id,weakest,second,third
1,0.00023808996203171509,-0.0012491306097312689,9.3291497123647069e-05
2,-0.021396209032456349,0.99756724434376154,-0.066309739890987776
3,-2.0320663000262112e-05,-0.0008692615830886045,-0.00094624594057054427
4,-0.00031816215793268449,0.00061422026730281591,0.0017411095492645724
5,0.00030478136229597714,-0.0010360519283532958,-0.0016424158557527674
6,-0.003249856475041427,0.066251428644578475,0.99779317090119801
7,-0.00031664240169807499,0.00055364428056921245,-0.00020994282827861805
8,0.00030352178211630505,-0.00098584871855327103,-2.5618286451820296e-05
9,-2.5057636356673567e-05,0.00036595454086541809,0.00042836594397303461
10,0.99976526500216312,0.021566002777757397,0.0018262231491366309
11,-0.00064705929594782133,0.00024702056707408,0.00071228194710661909
12,0.0004389156978891897,-9.3618647144941961e-05,-0.0010501215667703084
