state_id,component,mode,atom_index,seed,qualified,selected,minimum,maximum,mean,underflow_count,below_0_1,effective_n,owner,alpha,variance,scale_equation,denominator,denominator_margin,linear_weight_share
baseline-recovery-32,0,joint,,checkpoint,False,True,3.3404622202761473e-06,0.9999985636136115,0.9041261832227693,0,2,195.56000093977605,153,0.2,1.4658684857174593e-07,-2.004786296127297e-08,150.39620567204454,0.7519810283602227,2.7619757873393616e-07
baseline-recovery-32,0,joint,,checkpoint,False,True,0.40576323332006253,0.9999945111174611,0.8804147132364056,0,0,195.81018830427172,154,0.30000000000000004,1.1656220766592102e-07,6.938255006068595e-09,135.60334175618755,0.6780167087809378,7.597912805258879e-07
baseline-recovery-32,0,joint,,checkpoint,False,True,0.8463749856055398,0.9999996179564279,0.9542280246235332,0,0,199.45210403217035,155,0.1,1.0364713201025966e-07,-1.399323757607184e-09,173.50992148387763,0.8675496074193881,1.9192554186735996e-07
baseline-recovery-32,0,joint,,checkpoint,False,True,2.361244320481011e-43,0.9999998701207636,0.5176769308193527,0,75,117.52764796109965,156,1.0,9.873657736500632e-07,-1.3413842259168973e-09,32.82470804521576,0.16412354022607878,3.9139370907224145e-06
baseline-recovery-32,0,joint,,checkpoint,False,True,1.0717726083632427e-08,0.9999975811688697,0.7298413707719701,0,16,172.32078848653902,157,0.7,9.347493365375154e-07,5.02854997858489e-09,82.8064515434341,0.41403225771717045,8.360033963845688e-07
baseline-recovery-32,0,joint,,checkpoint,False,True,3.2484251125310664e-15,0.9999927916546879,0.6299829612244492,0,49,142.01650223873796,158,0.6,7.871207113585232e-07,3.161673106668359e-08,66.70388611673273,0.3335194305836637,4.650216298139645e-07
baseline-recovery-32,0,joint,,checkpoint,False,True,1.1372654764291384e-05,0.9999999871274532,0.668342060157501,0,23,161.2289781520919,159,1.0,1.4768446667604808e-07,2.643284868764084e-09,62.95773391284541,0.3147886695642271,8.735116396584193e-05
baseline-recovery-32,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,160,0.0,2.8413194220183366e-05,2.370215690383759e-12,200.0,1.0,3.2719903215545565e-10
baseline-recovery-32,0,joint,,checkpoint,False,True,3.2171143082157276e-11,0.9999992814597599,0.7680258762761798,0,10,180.71235131165523,161,0.6,1.9406675075366562e-06,-6.467850698156559e-10,94.31246912707886,0.4715623456353943,1.754031829763308e-07
baseline-recovery-32,0,joint,,checkpoint,False,True,0.06132696334740857,0.9999986957495622,0.855790962432375,0,3,188.28047687845816,162,0.30000000000000004,1.9806048405338044e-07,3.729072725040972e-09,130.67859159538128,0.6533929579769064,4.0141964884901024e-07
baseline-recovery-32,0,joint,,checkpoint,False,True,1.592797756198561e-06,0.9999643621154087,0.7717579854777419,0,20,172.44201239175757,163,0.4,1.9926613687348314e-08,1.000210819302723e-07,106.05706825391886,0.5302853412695943,1.2105564963654642e-05
baseline-recovery-32,0,joint,,checkpoint,False,True,0.5083608835590143,0.9999999819751089,0.8784102428618666,0,0,194.82863123710885,164,0.30000000000000004,6.900974031496063e-07,1.43897930458703e-09,135.20244768127958,0.6760122384063979,9.806157890172479e-08
baseline-recovery-32,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,165,0.0,3.3353736767611677e-07,2.4714841284634305e-12,200.0,1.0,2.7873247648571232e-08
baseline-recovery-32,0,joint,,checkpoint,False,True,3.7497141524539946e-14,0.9999610531183097,0.7857469287388174,0,14,177.10434723332435,166,0.4,5.229134305092556e-07,5.801203818141334e-10,108.8548569061339,0.5442742845306695,2.443380304742838e-07
baseline-recovery-32,0,joint,,checkpoint,False,True,9.888492996421348e-11,0.9999892526354948,0.8300942748022675,0,6,188.82072425533454,167,0.4,2.5671814188760558e-08,7.777320967321124e-09,117.72432611882397,0.5886216305941199,9.607351449465468e-06
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,0,0.0,1.0655460716870667e-06,2.6277713338629383e-12,200.0,1.0,6.0940778669710924e-09
failed-only-best-6,0,joint,,checkpoint,False,True,0.5640225006518754,0.9999861495275679,0.9124325227556449,0,0,196.93437200117367,1,0.2,3.8530886355093565e-06,-7.938405996324717e-09,152.05747357861966,0.7602873678930984,5.341390725987587e-09
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,2,0.0,6.781072745594288e-06,-4.218080884577091e-12,200.0,1.0,9.575949079627707e-10
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,3,0.0,2.496012166620842e-07,3.468798581707233e-12,200.0,1.0,2.6015581248136593e-08
failed-only-best-6,0,joint,,checkpoint,False,True,0.0021164749177393096,0.9999931546173848,0.7027515706232993,0,37,155.069562815283,4,0.4,8.167778063166487e-07,-8.441703137954267e-08,92.25578528303029,0.46127892641515145,8.938186334656129e-08
failed-only-best-6,0,joint,,checkpoint,False,True,0.21752706917558687,0.9999861507461548,0.7611778775735817,0,0,184.8246374249976,5,0.7999999999999999,1.9672060829388736e-07,7.280117048263701e-09,85.98170951472262,0.42990854757361313,1.0437035119100375e-05
failed-only-best-6,0,joint,,checkpoint,False,True,0.7453737341236425,0.9999915273365712,0.9165560992509918,0,0,198.54620531700715,6,0.2,9.52343542708524e-08,-1.3861031647735285e-11,152.8821888776892,0.764410944388446,3.142892574194261e-07
failed-only-best-6,0,joint,,checkpoint,False,True,0.0028746575230133094,0.9998963108287041,0.6787163839034872,0,20,165.7178068070407,7,1.0,1.6384728599629046e-08,-3.4329245002240327e-10,65.03259866204269,0.3251629933102134,0.0016766783163934132
failed-only-best-6,0,joint,,checkpoint,False,True,0.4742873059294387,0.9999981350450574,0.9049310030731712,0,0,194.2248572167205,8,0.2,5.8507893554917056e-06,-1.7169292181237664e-09,150.55716964212525,0.7527858482106262,3.345977754436058e-09
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,9,0.0,9.644203170469685e-08,6.557837828324864e-11,200.0,1.0,6.73308164181897e-08
failed-only-best-6,0,joint,,checkpoint,False,True,0.0011542920828593896,0.999979180403837,0.6731544785173673,0,21,161.1788772305869,10,1.0,4.5652470886393154e-08,9.464723554897247e-08,63.920217584818744,0.3196010879240937,0.0003575514965576661
failed-only-best-6,0,joint,,checkpoint,False,True,0.2297023289121144,0.9999958999225462,0.9513198327313674,0,0,198.57496648345895,11,0.1,1.6567233049748308e-07,-4.106177404002551e-08,172.92828310544442,0.8646414155272221,8.167290317752377e-08
failed-only-best-6,0,joint,,checkpoint,False,True,0.0010426624978311866,0.9999993546442153,0.6952211942076042,0,13,170.13960572061896,12,1.0,7.310742492220413e-08,9.400575873286243e-10,68.33356072286603,0.34166780361433013,0.00018222210778817517
failed-only-best-6,0,joint,,checkpoint,False,True,0.4042340662295188,0.9999993949708769,0.899991743135352,0,0,192.610694155301,13,0.2,2.403753261330972e-06,2.114065997379797e-09,149.56931765456113,0.7478465882728057,8.853258408842435e-09
failed-only-best-6,0,joint,,checkpoint,False,True,0.024712434591311075,0.9999886460415908,0.7540576284872649,0,3,177.889762913929,14,0.7,2.5911355092983186e-07,-2.7932673383242162e-08,87.64970308649308,0.4382485154324654,3.410036807034294e-06
failed-only-best-6,0,joint,,checkpoint,False,True,0.004959778007782275,0.9999182674734248,0.7189112652876685,0,5,178.32789074753467,15,1.0,3.140767272838191e-07,-1.4174128259991647e-08,73.071574938879,0.36535787469439496,2.1161280630251607e-05
failed-only-best-6,0,joint,,checkpoint,False,True,1.1052029697741057e-08,0.9999879497568943,0.6805522151201047,0,32,159.9470830122951,16,0.7,3.183016771981564e-08,-4.3881369746807935e-08,72.94862041306098,0.3647431020653049,5.219093764525012e-05
failed-only-best-6,0,joint,,checkpoint,False,True,0.021762803837845544,0.9999947605502694,0.8350529870840805,0,5,189.6976172995856,17,0.4,4.377949628427141e-07,1.717302590362028e-08,118.71606857518665,0.5935803428759333,2.2447160657020784e-07
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,18,0.0,6.549155527552119e-06,-2.6813437581374445e-11,200.0,1.0,9.915050428086701e-10
failed-only-best-6,0,joint,,checkpoint,False,True,1.3731936708072299e-14,0.9999649119743688,0.6025835427055768,0,60,132.14369086298794,19,0.4,3.420157917630944e-07,2.0002191898579728e-07,72.22217969948582,0.3611108984974291,2.1783826481668916e-07
failed-only-best-6,0,joint,,checkpoint,False,True,3.808411972060539e-59,0.9999914600317139,0.49308268547362744,0,87,108.47313049258423,20,0.6,1.2195175907469283e-07,-2.9711873961155946e-07,39.32383096656842,0.19661915483284212,2.8709228132795954e-06
failed-only-best-6,0,joint,,checkpoint,False,True,0.5030018877948854,0.9999982972438921,0.9144944261440646,0,0,197.7541853542355,21,0.2,4.3096446987284607e-07,2.4781134913673127e-08,152.46985425630368,0.7623492712815184,5.9585273862366505e-08
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,22,0.0,3.0191344575169997e-06,1.5599052050063732e-11,200.0,1.0,2.150788851267857e-09
failed-only-best-6,0,joint,,checkpoint,False,True,3.283314212642086e-55,0.9999680411536539,0.5552739069132386,0,63,127.36859364572673,23,0.8999999999999999,7.5997810874335e-08,3.771027811631668e-09,42.32545242485716,0.21162726212428581,6.300841976675074e-05
failed-only-best-6,0,joint,,checkpoint,False,True,2.2871072564106787e-05,0.9999857788458238,0.6503098735843028,0,29,156.56266496376637,24,1.0,4.615672023306339e-09,-1.9359878034030942e-08,59.35129659820586,0.2967564829910293,0.010744549934613769
failed-only-best-6,0,joint,,checkpoint,False,True,2.0763584874933803e-12,0.9998550876195762,0.6907243883909878,0,21,163.33742433873195,25,0.7999999999999999,6.549052634012662e-09,5.445868598869508e-08,71.89101167820375,0.35945505839101877,0.001109521459861944
failed-only-best-6,0,joint,,checkpoint,False,True,0.0,0.9999495316712914,0.4727791409405622,20,90,104.92816605303013,26,0.8999999999999999,2.1359208913729976e-08,1.9174566817144263e-09,25.826499230321897,0.1291324961516095,0.00033791907803859805
failed-only-best-6,0,joint,,checkpoint,False,True,0.0,0.9999919127682771,0.6635383068932438,3,23,160.29676209138307,27,1.0,5.386827313769449e-09,3.3010933986332702e-09,61.99698325999398,0.30998491629996994,0.008695342897305489
failed-only-best-6,0,joint,,checkpoint,False,True,0.7370668478950252,0.9999994583129327,0.9523487350877679,0,0,198.72612220828574,28,0.1,2.467555718632175e-08,-3.653939099253022e-09,173.13406357672469,0.8656703178836235,6.037812414425961e-07
failed-only-best-6,0,joint,,checkpoint,False,True,9.142183977727492e-19,0.9999995889586758,0.5892283060204252,0,60,133.3117893871926,29,0.6,9.582410177283913e-09,-9.65934393568859e-09,58.55295507592791,0.2927647753796396,9.3651054380741e-05
failed-only-best-6,0,joint,,checkpoint,False,True,8.383112989480077e-10,0.9999989729158665,0.8854635669932766,0,14,183.99506955383146,30,0.1,9.451142937549687e-07,-4.479333494751945e-08,159.7570299578264,0.7987851497891321,1.2214510628070639e-08
failed-only-best-6,0,joint,,checkpoint,False,True,1.1696138950904522e-33,0.9999967033395153,0.49402249479627186,0,85,107.11473714738152,31,0.5,8.34287006298027e-06,-4.0730619932372036e-08,44.37139356407267,0.22185696782036335,6.778426610419214e-09
failed-only-best-6,0,joint,,checkpoint,False,True,0.7681364727002653,0.9999999999797747,0.9537773034960736,0,0,199.27198918771418,32,0.1,5.0884958243520376e-05,-1.900417951523713e-09,173.41977725838578,0.8670988862919289,2.002128801245401e-10
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,33,0.0,9.432173425053214e-05,-8.544280838407303e-12,200.0,1.0,6.884437381588452e-11
failed-only-best-6,0,joint,,checkpoint,False,True,3.625970706767322e-89,0.9999744598642373,0.833080319754679,0,17,179.01906349034508,34,0.2,1.0466900355744323e-07,-2.5461531298817587e-09,136.18703297842657,0.6809351648921329,2.574722729699264e-07
failed-only-best-6,0,joint,,checkpoint,False,True,0.0022000161635931472,0.9999999915295678,0.681901973684013,0,17,165.93533120581705,35,1.0,3.131666910679508e-09,1.581845265885562e-09,65.66971661814785,0.3283485830907392,0.0201594600145504
failed-only-best-6,0,joint,,checkpoint,False,True,0.0,0.9998704621323676,0.6189667441489247,8,41,147.14021210049805,36,1.0,1.6445063601264702e-09,-3.3326217896423316e-09,53.08267071113018,0.2654133535556509,0.048087729566576365
failed-only-best-6,0,joint,,checkpoint,False,True,3.863206748503204e-07,0.9999997428379994,0.8192133668594244,0,4,184.36445410506775,37,0.4,1.5191160423226972e-08,-1.0091379264735776e-09,115.54814453025534,0.5777407226512767,1.2429686736787326e-05
failed-only-best-6,0,joint,,checkpoint,False,True,3.437029521803001e-197,0.9999993723387486,0.47735575071549957,0,90,105.70291303153468,38,0.8999999999999999,1.2601349111465357e-08,-1.9561309299739141e-10,26.741821185309387,0.13370910592654695,0.0007333146095364108
failed-only-best-6,0,joint,,checkpoint,False,True,0.001229905974378486,0.999998615506855,0.8683504521754755,0,7,186.24014323655467,39,0.2,9.895395085744004e-09,-3.721055277675347e-09,143.24105946258578,0.7162052973129289,3.5938675958641776e-06
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,40,0.0,4.957843795568573e-06,-2.8838087473559427e-12,200.0,1.0,1.3097469382779237e-09
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,41,0.0,1.1859012330953192e-06,-1.4392875780089298e-13,200.0,1.0,5.475599949211133e-09
failed-only-best-6,0,joint,,checkpoint,False,True,0.18490599083937662,0.9999999971528657,0.8366077362363842,0,0,188.36513613899223,42,0.4,1.9298604850397683e-06,2.524033338709233e-10,119.02701840564728,0.5951350920282364,3.791954112148904e-08
failed-only-best-6,0,joint,,checkpoint,False,True,0.13459640553283092,0.9999995658914622,0.9013939996383503,0,0,193.67311815496222,43,0.2,4.587608938824435e-07,5.725932146286113e-10,149.84976895516076,0.7492488447758038,5.48293533736016e-08
failed-only-best-6,0,joint,,checkpoint,False,True,0.016425884278056066,0.9999966426775072,0.7051660714791461,0,18,169.83560101990858,44,0.8999999999999999,2.8551772191833726e-07,-2.3030856171764972e-10,72.30388533803871,0.36151942669019355,1.1740223069142704e-05
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,45,0.0,2.3473440270399406e-07,-1.4413470417196095e-13,200.0,1.0,2.7663268174178254e-08
failed-only-best-6,0,joint,,checkpoint,False,True,0.21184866040422845,0.99999772435523,0.8440097865751772,0,0,191.1408050017009,46,0.4,1.4200976809907818e-07,4.897069346780505e-09,120.50742847340592,0.6025371423670296,8.760681952592538e-07
failed-only-best-6,0,joint,,checkpoint,False,True,7.2496919422803094e-09,0.9999999800878718,0.7391869412460378,0,14,170.84782245661006,47,0.6,4.082343462750199e-08,2.1085344594538293e-10,88.54468212105047,0.44272341060525233,1.785328494355883e-05
failed-only-best-6,0,joint,,checkpoint,False,True,0.5033810259857103,0.9999979150754211,0.9080190038376306,0,0,195.35609760110142,48,0.2,8.655223931798922e-06,1.7044728695931627e-10,151.17476979501689,0.7558738489750845,2.182389628649137e-09
failed-only-best-6,0,joint,,checkpoint,False,True,0.5109614637319222,0.9999382898563717,0.9086484363486507,0,0,195.6083562402241,49,0.2,8.538306149396518e-06,9.005934065970694e-11,151.30065629722094,0.7565032814861047,2.2168202458204167e-09
failed-only-best-6,0,joint,,checkpoint,False,True,0.00019496952737837236,0.9999978594226518,0.583651444160581,0,56,132.016459038706,50,0.7999999999999999,2.0190225843851028e-05,1.0116933419324097e-10,50.47642283212237,0.25238211416061185,1.2230288620204798e-08
failed-only-best-6,0,joint,,checkpoint,False,True,9.59145881726822e-18,0.9999959428030907,0.8431018601867174,0,12,180.92583199437658,51,0.2,4.08482102259241e-07,9.362976239575021e-11,138.19134106483432,0.6909567053241716,5.8268414681894844e-08
failed-only-best-6,0,joint,,checkpoint,False,True,0.08534831663351583,0.999997502719781,0.6957538652051554,0,4,167.68882810794736,52,1.0,3.446378370619709e-07,5.596417773645612e-11,68.44009492237635,0.34220047461188174,1.7816873093777343e-05
failed-only-best-6,0,joint,,checkpoint,False,True,0.0004889262501793301,0.9999767098491366,0.6749173755498126,0,19,162.88030337075529,53,1.0,5.823183544066903e-07,-1.1709022640360445e-11,64.27279699130776,0.3213639849565388,7.869192753593675e-06
failed-only-best-6,0,joint,,checkpoint,False,True,1.5398593549675297e-146,0.9999988085341003,0.5849853580737321,0,50,136.49799170054064,54,1.0,4.756933308818225e-08,4.712313872445861e-11,46.28639349609173,0.23143196748045866,0.0002921290153104509
failed-only-best-6,0,joint,,checkpoint,False,True,0.4939305202408948,0.9999999544957643,0.9033911476671749,0,0,193.62128857393512,55,0.2,1.2105687790837701e-05,4.491010460469783e-12,150.24919856092572,0.7512459928046286,1.5011735549977785e-09
failed-only-best-6,0,joint,,checkpoint,False,True,0.4780559643402289,0.9999999974428538,0.9025054575594653,0,0,193.33323140252628,56,0.2,4.910197424693789e-06,-2.703116423949295e-10,150.07206053938393,0.7503603026969197,4.046545964235677e-09
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,57,0.0,0.0004067343304716313,-4.12947454009327e-15,200.0,1.0,1.5965017568535646e-11
failed-only-best-6,0,joint,,checkpoint,False,True,0.5179615960076851,0.9999998562386608,0.9123324779267244,0,0,196.90236449869602,58,0.2,3.0251904926724113e-05,3.141016416494037e-13,152.03746461283555,0.7601873230641778,5.535650040961287e-10
failed-only-best-6,0,joint,,checkpoint,False,True,0.0,0.9999696284991192,0.565382246541423,14,59,129.5676153646906,59,0.8999999999999999,3.2965249944655873e-09,-2.1009422494704673e-12,44.34712035049402,0.22173560175247012,0.006070344213112272
failed-only-best-6,0,joint,,checkpoint,False,True,7.116957469802802e-18,0.9999347203098261,0.6643855152954196,0,25,157.24527110179858,60,0.8999999999999999,1.35417998588188e-07,4.259969547816904e-12,64.14777410129331,0.32073887050646654,3.262438100874175e-05
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,61,0.0,5.851325827620507e-05,2.8838043064638443e-15,200.0,1.0,1.1097520327879014e-10
failed-only-best-6,0,joint,,checkpoint,False,True,0.7153693765033421,0.9999979657262769,0.9541725622789424,0,0,199.44360936865598,62,0.1,2.4931219164536766e-06,4.1517826279242633e-13,173.49882901495977,0.8674941450747988,4.753463405867422e-09
failed-only-best-6,0,joint,,checkpoint,False,True,0.1411451394445625,0.999991064692284,0.8658531042588535,0,0,190.9986288203153,63,0.30000000000000004,3.0744093316783423e-07,1.3191654880222518e-14,132.69101996067715,0.6634550998033858,1.710861599795016e-07
failed-only-best-6,0,joint,,checkpoint,False,True,0.691982829616003,0.9999929585279685,0.9165906505256216,0,0,198.57902526564723,64,0.2,5.232246021283203e-07,-9.92963925241793e-13,152.88909913261506,0.7644454956630753,4.824606988716278e-08
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,65,0.0,8.762124289325161e-07,-5.428990590417015e-15,200.0,1.0,7.410897765530626e-09
failed-only-best-6,0,joint,,checkpoint,False,True,0.21661250126268566,0.9999994704581306,0.8136023685178444,0,0,180.58808843876278,66,0.4,2.3082373311690873e-05,-3.416512953254601e-11,114.4259448619392,0.572129724309696,1.876929433828192e-09
failed-only-best-6,0,joint,,checkpoint,False,True,3.0001413771659157e-50,0.9999620716678563,0.5589560932042683,0,64,127.95006184020588,67,0.7999999999999999,2.1811826854155804e-06,4.646309465483639e-11,45.53735264085989,0.22768676320429948,2.6405210003582614e-07
failed-only-best-6,0,joint,,checkpoint,False,True,1.7087907105280855e-28,0.9999991437954175,0.7814341562687562,0,15,175.53314551954233,68,0.4,1.0029630395887343e-06,1.9058490423198527e-11,107.99230241212175,0.5399615120606087,7.768242399451558e-08
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,69,0.0,1.0617748451840588e-06,2.2108592734326749e-13,200.0,1.0,6.115722896581264e-09
failed-only-best-6,0,joint,,checkpoint,False,True,0.430604919593902,0.9999999980922653,0.9112679918754533,0,0,196.6470449652847,70,0.2,8.676404098588423e-07,1.7179222052974e-11,151.8245674025814,0.7591228370129071,2.7498934005348433e-08
failed-only-best-6,0,joint,,checkpoint,False,True,0.8867049063821689,0.9999579628196669,0.9549845148960813,0,0,199.7621780131456,71,0.1,8.046096846965447e-07,4.82513289235942e-13,173.6612195383872,0.868306097691936,1.5598963227206865e-08
failed-only-best-6,0,joint,,checkpoint,False,True,0.5166211335762011,0.9999999993637947,0.9058612064567114,0,0,194.47483007566063,72,0.2,6.334925232401882e-05,-2.650055056221686e-12,150.74321031883318,0.7537160515941659,2.437751931176304e-10
failed-only-best-6,0,joint,,checkpoint,False,True,0.057921886286677125,0.9999809444023284,0.8281016046363179,0,4,186.92663244155244,73,0.4,7.049457958759335e-07,5.7301843352100216e-11,117.32579208563396,0.5866289604281698,1.2568083279759311e-07
failed-only-best-6,0,joint,,checkpoint,False,True,0.007688785393282014,0.9999601542833655,0.7762251242661975,0,4,180.9656012827986,74,0.6,2.951726099801807e-07,3.451684692316181e-13,95.95231872508228,0.4797615936254114,1.4323035787895877e-06
failed-only-best-6,0,joint,,checkpoint,False,True,0.40570840029395855,0.9999999902948202,0.8782839925124993,0,0,194.87097704414498,75,0.30000000000000004,2.6420122586347046e-07,-2.902457563114906e-14,135.1771976114062,0.675885988057031,2.065886788473158e-07
failed-only-best-6,0,joint,,checkpoint,False,True,1.2172561750243714e-16,0.9999983208385381,0.7176030715401024,0,14,164.1094983423241,76,0.6,1.8504058254333634e-06,9.877043640514039e-11,84.2279081798633,0.42113954089931654,1.2178210019427422e-07
failed-only-best-6,0,joint,,checkpoint,False,True,0.42244605379579037,0.9999996813563129,0.865393912178713,0,0,190.01482229628198,77,0.30000000000000004,0.00011192016442932467,2.9044496792530286e-11,132.5991815446489,0.6629959077232445,1.9393931116423446e-10
failed-only-best-6,0,joint,,checkpoint,False,True,2.010148439825157e-05,0.9999914079196729,0.6175798124125262,0,39,144.9584935966791,78,1.0,3.825431688188324e-08,2.745137450688162e-12,52.80528436385046,0.2640264218192523,0.0004276541665059104
failed-only-best-6,0,joint,,checkpoint,False,True,0.07587248327144507,0.9999998335829067,0.7690066604083422,0,2,183.18203972765306,79,0.7,1.2511228984625154e-06,-1.541040889376458e-15,90.6395094707085,0.4531975473535425,4.1508910737138433e-07
failed-only-best-6,0,joint,,checkpoint,False,True,0.7202599097497135,0.9999991350838296,0.9539558205105777,0,0,199.35647974228758,80,0.1,1.7973275881323663e-06,1.8951155524955545e-13,173.45548066128663,0.8672774033064331,6.700906879881091e-09
failed-only-best-6,0,joint,,checkpoint,False,True,0.024174886873792524,0.9999817488012952,0.704064100141091,0,8,172.35921961374115,81,1.0,1.0211093210112519e-06,3.106404022901188e-13,70.10214190956347,0.3505107095478174,3.535282573436768e-06
failed-only-best-6,0,joint,,checkpoint,False,True,0.05271913989429306,0.9999980014113036,0.7986980523435565,0,3,182.89091868657988,82,0.5,3.1840114256542965e-07,-1.7924550732573152e-13,105.30650507352956,0.5265325253676478,6.496671042239508e-07
failed-only-best-6,0,joint,,checkpoint,False,True,1.0782762044655164e-07,0.9999713230253577,0.6859566414442964,0,20,165.73907729413403,83,0.8999999999999999,1.884037785923242e-07,-4.757422748729319e-13,68.46199933106872,0.3423099966553436,2.086746166513128e-05
failed-only-best-6,0,joint,,checkpoint,False,True,0.00039961181016273575,0.9999892623737829,0.7892606476357079,0,2,180.02399081547202,84,0.5,6.038197594673317e-07,1.1193268534270828e-12,103.41902413195982,0.5170951206597991,2.884780819913783e-07
failed-only-best-6,0,joint,,checkpoint,False,True,0.00018810826076745877,0.999903658420916,0.795610609002919,0,8,184.19166267173966,85,0.5,3.616685315582171e-07,-1.4099832412739488e-13,104.68901640540207,0.5234450820270103,5.518724133810351e-07
failed-only-best-6,0,joint,,checkpoint,False,True,0.007310038396267833,0.9999538530803674,0.7560069574066708,0,5,178.8765886641393,86,0.7,2.2199508370525475e-07,1.7137619519599168e-13,88.03956887037427,0.4401978443518713,4.212388899241371e-06
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,87,0.0,1.8831078244270014e-05,-1.6764367671839864e-16,200.0,1.0,3.448300011010819e-10
failed-only-best-6,0,joint,,checkpoint,False,True,0.40917540111016165,0.9999999952357392,0.9013506211721887,0,0,193.06443834400565,88,0.2,1.4378397218180742e-06,-4.310321813091181e-15,149.84109326192862,0.7492054663096431,1.560471093113732e-08
failed-only-best-6,0,joint,,checkpoint,False,True,2.1078166446406105e-110,0.9999968288092336,0.7332003763230384,0,13,174.14500736819562,89,0.7,9.961913083327035e-08,-1.81008592820033e-13,83.47825265364776,0.4173912632682388,1.2051085507423733e-05
failed-only-best-6,0,joint,,checkpoint,False,True,0.4291642194134037,0.9999999868185214,0.9027173419319634,0,0,193.5387440730487,90,0.2,7.103838794978011e-07,-2.0262390958675976e-13,150.1144374138835,0.7505721870694175,3.3943206714109835e-08
failed-only-best-6,0,joint,,checkpoint,False,True,0.048332703525929284,0.9999731276464,0.783416684675857,0,6,183.57371030013098,91,0.6,1.470463564708896e-06,1.3417058340160712e-13,97.39063080701428,0.4869531540350714,1.7924560747723805e-07
failed-only-best-6,0,joint,,checkpoint,False,True,0.20350313763886985,0.9999965842376864,0.8691996907142163,0,0,192.04437318005472,92,0.30000000000000004,5.118095477551951e-07,-1.2370860043013976e-12,133.36033725174974,0.6668016862587487,9.557438800183566e-08
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,93,0.0,9.248619727638671e-07,-2.9526381339906037e-15,200.0,1.0,7.021070087140514e-09
failed-only-best-6,0,joint,,checkpoint,False,True,0.12703655096349617,0.9999449562474053,0.7229995789657175,0,0,178.64238192531235,94,1.0,3.0751253973413894e-07,5.806466418789569e-14,73.88923767448884,0.3694461883724442,2.1966663240142534e-05
failed-only-best-6,0,joint,,checkpoint,False,True,0.10170892819788208,0.9999704584244773,0.7693873530446017,0,0,182.68889851438104,95,0.7,1.15963840847884e-06,-4.593415050935598e-13,90.71564799796045,0.45357823998980223,4.601249083623321e-07
failed-only-best-6,0,joint,,checkpoint,False,True,0.3884324509655754,0.9999811138486839,0.854931515793736,0,0,195.18081781633646,96,0.4,2.8480588493788064e-07,3.9125599830237603e-13,122.69177431711773,0.6134588715855886,3.84985940694182e-07
failed-only-best-6,0,joint,,checkpoint,False,True,0.12043305257076199,0.9999718097356549,0.9076385110850864,0,0,195.68251817350927,97,0.2,6.774633994955495e-07,1.6572033440825155e-13,151.09867124450807,0.7554933562225403,3.595687866469672e-08
failed-only-best-6,0,joint,,checkpoint,False,True,0.014043640606331426,0.9999992561970871,0.8147306686099531,0,7,182.85199941065446,98,0.4,9.614254935310514e-07,2.841101880015862e-12,114.65160488036119,0.573258024401806,8.520941769046702e-08
failed-only-best-6,0,joint,,checkpoint,False,True,0.6593671378465127,0.9999909099462813,0.916649035003922,0,0,198.6066762780687,99,0.2,9.692258727196866e-07,-4.5392289121066397e-13,152.90077602827517,0.7645038801413758,2.4489452594334693e-08
failed-only-best-6,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,100,0.0,2.2554169312415577e-05,8.566480858007707e-15,200.0,1.0,2.8790777624124847e-10
failed-only-best-6,0,joint,,checkpoint,False,True,9.678891576670347e-13,0.9998997991564748,0.6472201257422772,0,32,154.14160562795465,101,0.8999999999999999,9.652251511277549e-09,1.0212880944446203e-13,60.71469619066478,0.3035734809533239,0.0014635022408572074
