state_id,serial_id,parameter,comparison,left_error,right_error,absolute_error_gain,numerical_uncertainty,status
baseline-best-28,9,C,input-to-joint,-0.0027472431261869046,-0.00021414420330334583,0.0025330989228835588,0.0,unqualified
baseline-best-28,9,A,frozen-to-joint,-0.010185235583845653,-0.0225240976107548,-0.012338862026909148,4.958611299343829e-11,unqualified
baseline-best-28,9,C,frozen-to-joint,-0.0005279103231325966,-0.00021414420330334583,0.00031376611982925073,7.109202115884727e-12,unqualified
baseline-best-28,10,A,input-to-frozen,-0.008567995921277216,-0.010200610968022161,-0.0016326150467449452,7.105427357601002e-15,regressed
baseline-best-28,10,C,input-to-frozen,0.0011419396411110894,0.0013283932307638635,-0.00018645358965277414,2.7755575615628914e-17,regressed
baseline-best-28,10,A,input-to-joint,-0.008567995921277216,-0.008755903321095104,-0.00018790739981788818,0.0,unqualified
baseline-best-28,10,C,input-to-joint,0.0011419396411110894,0.0006226161167605382,0.0005193235243505512,0.0,unqualified
baseline-best-28,10,A,frozen-to-joint,-0.010200610968022161,-0.008755903321095104,0.001444707646927057,7.105427357601002e-15,unqualified
baseline-best-28,10,C,frozen-to-joint,0.0013283932307638635,0.0006226161167605382,0.0007057771140033253,2.7755575615628914e-17,unqualified
baseline-best-28,11,A,input-to-frozen,0.007855572415117251,0.007148137369033414,0.0007074350460838374,7.993605777301127e-15,improved
baseline-best-28,11,C,input-to-frozen,0.0010298444661561712,0.001156803447340371,-0.0001269589811841998,1.3322676295501878e-15,regressed
baseline-best-28,11,A,input-to-joint,0.007855572415117251,0.008401868124785494,-0.000546295709668243,0.0,unqualified
baseline-best-28,11,C,input-to-joint,0.0010298444661561712,-0.0004793360447625794,0.0005505084213935918,0.0,unqualified
baseline-best-28,11,A,frozen-to-joint,0.007148137369033414,0.008401868124785494,-0.0012537307557520805,7.993605777301127e-15,unqualified
baseline-best-28,11,C,frozen-to-joint,0.001156803447340371,-0.0004793360447625794,0.0006774674025777916,1.3322676295501878e-15,unqualified
baseline-best-28,12,A,input-to-frozen,0.0020958058271389746,-0.002461468203574846,-0.0003656623764358713,1.4210854715202004e-14,regressed
baseline-best-28,12,C,input-to-frozen,-0.0005552178636032412,-0.00039796060514940557,0.00015725725845383565,5.551115123125783e-16,improved
baseline-best-28,12,A,input-to-joint,0.0020958058271389746,0.003474371238340268,-0.0013785654112012935,0.0,unqualified
baseline-best-28,12,C,input-to-joint,-0.0005552178636032412,-0.000544582292005602,1.063557159763917e-05,0.0,unqualified
baseline-best-28,12,A,frozen-to-joint,-0.002461468203574846,0.003474371238340268,-0.0010129030347654222,1.4210854715202004e-14,unqualified
baseline-best-28,12,C,frozen-to-joint,-0.00039796060514940557,-0.000544582292005602,-0.00014662168685619648,5.551115123125783e-16,unqualified
baseline-best-28,13,A,input-to-frozen,-0.007597854456490971,-0.008627590838058197,-0.0010297363815672256,2.6645352591003757e-15,regressed
baseline-best-28,13,C,input-to-frozen,0.00018220927649040264,0.0003076623938292611,-0.00012545311733885844,9.71445146547012e-16,regressed
baseline-best-28,13,A,input-to-joint,-0.007597854456490971,-0.010364781719882643,-0.002766927263391672,0.0,unqualified
baseline-best-28,13,C,input-to-joint,0.00018220927649040264,0.0006093964852328659,-0.0004271872087424633,0.0,unqualified
baseline-best-28,13,A,frozen-to-joint,-0.008627590838058197,-0.010364781719882643,-0.0017371908818244464,2.6645352591003757e-15,unqualified
baseline-best-28,13,C,frozen-to-joint,0.0003076623938292611,0.0006093964852328659,-0.00030173409140360485,9.71445146547012e-16,unqualified
baseline-best-28,14,A,input-to-frozen,0.008579772181128043,0.008257640287173018,0.0003221318939550244,6.217248937900877e-15,improved
baseline-best-28,14,C,input-to-frozen,-0.000750696464012472,-0.000679243663513949,7.1452800498523e-05,4.77048955893622e-16,improved
baseline-best-28,14,A,input-to-joint,0.008579772181128043,0.005622050441438375,0.002957721739689667,0.0,unqualified
baseline-best-28,14,C,input-to-joint,-0.000750696464012472,-4.836134874983307e-05,0.000702335115262639,0.0,unqualified
baseline-best-28,14,A,frozen-to-joint,0.008257640287173018,0.005622050441438375,0.0026355898457346427,6.217248937900877e-15,unqualified
baseline-best-28,14,C,frozen-to-joint,-0.000679243663513949,-4.836134874983307e-05,0.000630882314764116,4.77048955893622e-16,unqualified
baseline-best-28,15,A,input-to-frozen,0.00488315446086407,0.007312185306247443,-0.002429030845383373,2.6645352591003757e-15,regressed
baseline-best-28,15,C,input-to-frozen,-0.0001558089195273782,-4.137025872985589e-06,0.0001516718936543926,6.938893903907228e-16,improved
baseline-best-28,15,A,input-to-joint,0.00488315446086407,0.007242322648832733,-0.0023591681879686632,0.0,unqualified
baseline-best-28,15,C,input-to-joint,-0.0001558089195273782,-0.0003209921011758099,-0.0001651831816484317,0.0,unqualified
baseline-best-28,15,A,frozen-to-joint,0.007312185306247443,0.007242322648832733,6.986265741470987e-05,2.6645352591003757e-15,unqualified
baseline-best-28,15,C,frozen-to-joint,-4.137025872985589e-06,-0.0003209921011758099,-0.0003168550753028243,6.938893903907228e-16,unqualified
baseline-best-28,16,A,input-to-frozen,0.006806121791226971,0.01118956783382874,-0.0043834460426017685,7.993605777301127e-15,regressed
baseline-best-28,16,C,input-to-frozen,0.0001625928648339714,-0.00012184854720015403,4.074431763381736e-05,3.3306690738754696e-16,improved
baseline-best-28,16,A,input-to-joint,0.006806121791226971,0.011036345295638128,-0.004230223504411157,0.0,unqualified
baseline-best-28,16,C,input-to-joint,0.0001625928648339714,-0.0005649733454543282,-0.0004023804806203568,0.0,unqualified
baseline-best-28,16,A,frozen-to-joint,0.01118956783382874,0.011036345295638128,0.0001532225381906116,7.993605777301127e-15,unqualified
baseline-best-28,16,C,frozen-to-joint,-0.00012184854720015403,-0.0005649733454543282,-0.00044312479825417417,3.3306690738754696e-16,unqualified
