serial_id,weakest,second,third
1,3.7719489620479389e-06,-2.6526288344857075e-05,-0.00024969810887722919
2,-3.8911052714231676e-05,0.00028119877207339092,0.0031188097737923962
3,5.7977369349199694e-05,-0.00048651351166251736,-0.0054593741090678462
4,-1.2361633171808731e-05,5.1434076037192353e-05,0.00040636927018505457
5,2.333762802953645e-05,-0.00015956133720585299,-0.0016247592392088491
6,-1.0666493431846547e-06,1.9459661499714466e-05,0.00024869368233631644
7,6.6621117002924894e-07,-4.2479454194400803e-06,-4.3263921375732772e-05
8,-1.8753487605598048e-06,1.2585295376493251e-05,0.00013203764304816411
9,-2.7805190735553988e-05,0.00019805165370565713,0.0023344938600060533
10,0.00015396490288722915,-0.00099298160380561704,-0.010456385144840265
11,-0.00029959768590722986,0.001574298041219157,0.013882859345293739
12,-1.6557269610666638e-06,-3.62787067026162e-05,-0.00058528636400783773
13,-6.8066490087575552e-05,0.00072039932165272294,0.011695106324594083
14,4.8582354530161234e-05,-0.00056718547315531321,-0.010145760155992825
15,-4.1722111969287498e-05,0.00049911024673458641,0.0095356056390090097
16,-4.5576915196015088e-05,0.00052798748019683753,0.0098733560163118753
17,1.9209292739800657e-05,-0.0003173690152310191,-0.0066452913472240674
18,2.4524831902625127e-05,-0.00034333980112391153,-0.0068672633618672967
19,-1.5280572267893398e-05,0.00026350876476823639,0.0057377927825014319
20,4.8837065574920114e-05,-0.00034534270807028589,-0.0029400448786134651
21,-0.00042743691269159781,0.002079927508889916,0.015297800694818202
22,0.00083623887670528259,-0.0033804267796951962,-0.022168803879445146
23,-4.8179750819225663e-06,8.4785649563046386e-05,0.00074754549300556407
24,0.00015609981787470073,-0.00092415187418456968,-0.0072971127484441683
25,-5.2034397930389584e-05,0.0003344097396770713,0.0026821491083419491
26,6.8774752926890813e-05,-0.00033134572878616611,-0.0026307754465049954
27,-5.9461555438766818e-06,3.7499794951014549e-05,0.00030670762778441427
28,2.1853605821897132e-06,-4.1316253890503499e-05,-0.00039616146918184183
29,2.0382834775266441e-06,-6.6425365618071566e-06,-4.9447424767752103e-05
30,-1.8449335086261777e-06,1.4144623640109766e-05,0.0001225995702278873
