serial_id,weakest,second,third
1,3.7719486167028286e-06,-2.6526295352147131e-05,-0.00024969808756211426
2,-3.8911048384096663e-05,0.0002811988460082902,0.0031188094218527833
3,5.7977362635748691e-05,-0.00048651363987322076,-0.0054593734883840945
4,-1.2361631862969435e-05,5.1434087017166661e-05,0.00040636922886454083
5,2.3337625647838831e-05,-0.00015956137850364527,-0.0016247590765043405
6,-1.0666492714962677e-06,1.9459667495619231e-05,0.00024869365496448117
7,6.6621110221948255e-07,-4.2479465175262206e-06,-4.3263917035966948e-05
8,-1.8753485324082899e-06,1.2585298431261491e-05,0.00013203762644261184
9,-2.7805187015451454e-05,0.00019805170178971166,0.0023344935478912293
10,0.0001539648804761551,-0.0009929818170227203,-0.010456383615338986
11,-0.00029959765746502662,0.0015742984329132109,0.013882858234492833
12,-1.6557273342408338e-06,-3.6278716384717763e-05,-0.00058528626841731156
13,-6.8066480934422625e-05,0.0007203995318460862,0.011695104810971231
14,4.8582348317659529e-05,-0.00056718565133022023,-0.010145758941466613
15,-4.1722107649651452e-05,0.0004991104175553065,0.0095356046517562354
16,-4.557690980931261e-05,0.00052798765193213528,0.00987335487401351
17,1.9209290672931148e-05,-0.00031736913409779116,-0.0066452907685606993
18,2.4524828523641049e-05,-0.00034333991152094413,-0.0068672624437752967
19,-1.5280570428363086e-05,0.00026350885917681848,0.0057377921301508279
20,4.8837060978120699e-05,-0.00034534279677799997,-0.0029400446622501199
21,-0.00042743687575425417,0.0020799280058428652,0.015297799829629756
22,0.00083623881420254317,-0.0033804275949084334,-0.02216880325434676
23,-4.8179751513773333e-06,8.4785675962404156e-05,0.00074754546888122385
24,0.00015609980821374442,-0.00092415213417409818,-0.007297112550354993
25,-5.2034394845466771e-05,0.00033440983572922273,0.0026821490382625147
26,6.8774747158992867e-05,-0.0003313458138573032,-0.0026307753152102369
27,-5.946155149227883e-06,3.7499805651220387e-05,0.00030670761872988073
28,2.1853606676447335e-06,-4.1316268166256388e-05,-0.00039616146421750088
29,2.0382832939267374e-06,-6.6425380347187939e-06,-4.9447421228506573e-05
30,-1.8449333421623897e-06,1.4144627460976876e-05,0.00012259956308743053
31,-0.00026612934412915989,0.000911467532356846,0.0060243101129231992
32,0.0017105422158606067,-0.0044763139424983398,-0.026057333862507869
33,-0.0025954033133017869,0.0066084355488139224,0.035671858569692724
34,1.0886273683132142e-05,-0.00033478214292531638,-0.0018607703669017127
35,-0.0006988186101982638,0.0021547096872988813,0.013807133109356591
36,0.00032245749090192898,-0.00085042202720632322,-0.005878569583954673
37,-1.3590126300563426e-06,5.1720748116458735e-05,0.00049761895110424703
38,3.5716027016233795e-05,0.00024513621270372564,0.0022705350576086403
39,2.8643399113681086e-05,-0.00024638349661681541,-0.001751306761749381
40,8.3175266394726064e-06,-4.9403154388075547e-05,-0.0003384048333153283
41,0.00099456055111458281,-0.0022625385756225706,-0.010437547271666854
42,-0.0055499841292683235,0.010875504243078111,0.046507057381215355
43,0.0065640331840363898,-0.01360813218244835,-0.053986184309236032
44,-0.00042349605193807248,0.00066781179986698485,0.0042662500677883965
45,0.0016766256877979524,-0.0045414057582188897,-0.020758975989902229
46,-0.00067232013658170234,0.0020582751642549556,0.0099729671209680751
47,1.410211903023054e-05,-0.00014821563485970462,-0.00091806804638307302
48,4.6792344933586172e-05,-0.00017847339990617793,-0.00097287530856057477
49,-0.0025739197392831894,0.0037810353382333353,0.015523661734208797
50,0.0090004811416854666,-0.016106257830166417,-0.052482483220945689
51,-0.0091107862516218094,0.013566053978630123,0.045208822929302228
52,-1.2931037780643577e-05,0.00055612708380078739,-0.0046031905960193936
53,-0.0035104737219344012,0.0053515760567154078,0.025738910332369348
54,0.0014923564861764771,-0.0029650707953187017,-0.011971166308503445
55,-0.0012687732753522496,0.0026998103345998053,0.011616649114482699
56,6.5940898480691305e-05,-0.00018107598835292725,-0.00062955608019344236
57,0.00012108916611109793,-0.00023743969974820064,-0.00087981877121428881
58,0.0036424164112388337,-0.0057592096299118817,-0.015747461181520005
