dataset,case,scope,atoms,rows,search_counter_scope,profile_evaluations,accepted_updates,search_reference_solves,endpoint_reference_solves,audit_reference_solves,post_search_trust_reference_solves,refreshed_assessment_reference_solves,precision_reference_pairs_requested,boundary_reference_pairs_requested,boundary_seconds,refreshed_assessment_seconds,search_seconds,search_reference_seconds_nested,endpoint_audit_seconds,audit_seconds,precision_seconds_nested,process_peak_rss_bytes
regular-weak,narrower-float32,00:baseline:1,12,7451,this-search,7,5,7,13,103,1,13,1,0,0,0.036506542,0.063089958,0.027269709,0.036575708,0.61642225,0.110541,216891392
regular-weak,narrower-float32,01:weak-1e-4:1,12,7451,this-search,10,8,10,13,103,1,13,1,0,0,0.036989292,0.091718666,0.038851916,0.036309916,0.654825542,0.125575292,216891392
regular-weak,wider-float32,monolithic,24,14902,this-search,11,9,11,13,103,0,13,1,0,0,0.11254275,0.344008041,0.138071457,0.113228916,28.344119708,27.034344,221642752
regular-weak,wider-float32,assembled,24,14902,sum-of-components,19,15,19,13,103,0,13,1,0,0,0.110197208,0,0,0.118400583,28.146077167,26.846345042,221642752
regular-weak,wider-float32,00:baseline:1,12,7451,this-search,8,6,8,13,103,1,13,1,0,0,0.0367135,0.07225475,0.031125291,0.036372542,0.611354583,0.110750417,221642752
regular-weak,wider-float32,01:weak-1e-4:1,12,7451,this-search,11,9,11,13,103,1,13,1,0,0,0.036410458,0.111528375,0.04346016800000001,0.036283583,0.638230875,0.120317959,221642752
regular-weak,mixed-float32,monolithic,24,14902,this-search,10,8,11,13,103,0,13,1,0,0,0.113170625,0.305104833,0.135956792,0.114102291,28.159345708,26.857300458,221642752
regular-weak,mixed-float32,assembled,24,14902,sum-of-components,18,15,18,13,103,0,13,1,0,0,0.109660375,0,0,0.117786792,28.220896541,26.89939375,221642752
regular-weak,mixed-float32,00:baseline:1,12,7451,this-search,7,6,7,13,103,1,13,1,0,0,0.036618958,0.063042708,0.027374540999999995,0.035900541,0.611842791,0.110431208,221642752
regular-weak,mixed-float32,01:weak-1e-4:1,12,7451,this-search,11,9,11,13,103,1,13,1,0,0,0.036182583,0.102564458,0.043009956999999994,0.036067583,0.638434167,0.120454959,221642752
regular-zero,first-stage-double,monolithic,24,14902,this-search,6,5,6,13,103,0,13,1,0,0,0.118566708,0.18092225,0.075295541,0.117862375,28.304954833,26.91216475,199098368
regular-zero,first-stage-double,assembled,24,14902,sum-of-components,12,8,12,13,103,0,13,1,0,0,0.110902792,0,0,0.122592167,28.475653083,27.062178166,209797120
regular-zero,first-stage-double,00:baseline:1,12,7451,this-search,6,4,6,13,103,1,13,1,0,0,0.036434875,0.053623042,0.023473166,0.036195125,0.61219125,0.110443459,209797120
regular-zero,first-stage-double,01:zero-signal:1,12,7451,this-search,6,4,6,13,103,1,13,1,0,0,0.036809,0.056525875,0.023824374000000002,0.036710084,0.672373375,0.121133417,209797120
regular-zero,narrower-double,monolithic,24,14902,this-search,7,6,7,13,103,0,13,0,0,0,0.116717292,0.206875042,0.08761379200000001,0.117203,1.421194958,0,209911808
regular-zero,narrower-double,assembled,24,14902,sum-of-components,14,11,14,13,103,0,13,0,0,0,0.111777625,0,0,0.12228925,1.410750666,0,209911808
regular-zero,narrower-double,00:baseline:1,12,7451,this-search,7,5,7,13,1,1,13,0,0,0,0.036618292,0.062975042,0.027448666,0.036479917,0.009173708,0,209911808
regular-zero,narrower-double,01:zero-signal:1,12,7451,this-search,7,6,7,13,103,1,13,0,0,0,0.038013833,0.066372084,0.027404708,0.038132917,0.554878084,0,209911808
regular-zero,wider-double,monolithic,24,14902,this-search,8,6,8,13,103,0,13,0,0,0,0.114279041,0.243096208,0.09991125099999999,0.115116917,1.394105334,0,209911808
regular-zero,wider-double,assembled,24,14902,sum-of-components,16,14,16,13,103,0,13,0,0,0,0.110816625,0,0,0.119624916,1.423423792,0,209911808
regular-zero,wider-double,00:baseline:1,12,7451,this-search,8,7,8,13,1,1,13,0,0,0,0.036421875,0.071980959,0.031109000000000005,0.036268417,0.008944417,0,209911808
regular-zero,wider-double,01:zero-signal:1,12,7451,this-search,8,7,8,13,103,1,13,0,0,0,0.036752,0.079893959,0.031886584999999995,0.037150125,0.554677083,0,209911808
regular-zero,mixed-double,monolithic,24,14902,this-search,7,5,7,13,103,0,13,0,0,0,0.1160415,0.21015525,0.08733554,0.117589708,1.392154542,0,209911808
regular-zero,mixed-double,assembled,24,14902,sum-of-components,14,11,14,13,103,0,13,0,0,0,0.111071083,0,0,0.120074334,1.416525375,0,209911808
regular-zero,mixed-double,00:baseline:1,12,7451,this-search,7,5,7,13,1,1,13,0,0,0,0.036360083,0.062783125,0.027205583,0.036485459,0.009051833,0,209911808
regular-zero,mixed-double,01:zero-signal:1,12,7451,this-search,7,6,7,13,103,1,13,0,0,0,0.03748475,0.067857,0.027570584999999998,0.037891083,0.553667667,0,209911808
regular-zero,first-stage-float32,monolithic,24,14902,this-search,19,10,20,13,103,0,13,1,0,0,0.113095167,0.489746958,0.24735295899999998,0.115436041,28.474345584,27.121541375,209911808
regular-zero,first-stage-float32,assembled,24,14902,sum-of-components,22,11,23,13,103,0,13,1,0,0,0.110732875,0,0,0.119561875,28.479731333,27.130615,209911808
regular-zero,first-stage-float32,00:baseline:1,12,7451,this-search,6,5,6,13,103,1,13,1,0,0,0.036302916,0.053427458,0.023501624999999998,0.036151834,0.610341959,0.110262541,209911808
regular-zero,first-stage-float32,01:zero-signal:1,12,7451,this-search,16,6,17,13,103,1,13,1,0,0,0.0366735,0.129372042,0.066069,0.036808,0.661368875,0.121109,209911808
regular-zero,narrower-float32,monolithic,24,14902,this-search,26,14,27,13,103,0,13,0,0,0,0.11359525,0.660007041,0.332742499,0.115812292,1.35083925,0,209911808
regular-zero,narrower-float32,assembled,24,14902,sum-of-components,34,19,36,13,103,0,13,0,0,0,0.110147792,0,0,0.119190542,1.353976959,0,209911808
regular-zero,narrower-float32,00:baseline:1,12,7451,this-search,7,5,7,13,1,1,13,0,0,0,0.036911584,0.062560833,0.027031792000000002,0.0365965,0.008995125,0,209911808
regular-zero,narrower-float32,01:zero-signal:1,12,7451,this-search,27,14,29,13,103,1,13,0,0,0,0.036716959,0.226711208,0.11259729099999999,0.037015625,0.542820625,0,209911808
regular-zero,wider-float32,monolithic,24,14902,this-search,23,11,24,13,103,0,13,0,0,0,0.113586292,0.57893425,0.296387585,0.115018,1.35148925,0,209911808
regular-zero,wider-float32,assembled,24,14902,sum-of-components,35,23,35,13,103,0,13,0,0,0,0.110999708,0,0,0.11986,1.353274375,0,209911808
regular-zero,wider-float32,00:baseline:1,12,7451,this-search,8,7,8,13,1,1,13,0,0,0,0.036244125,0.072075375,0.031062333999999997,0.036237042,0.009020083,0,209911808
regular-zero,wider-float32,01:zero-signal:1,12,7451,this-search,27,16,27,13,103,1,13,0,0,0,0.036602666,0.229012416,0.104945415,0.036572834,0.541125417,0,209911808
regular-zero,mixed-float32,monolithic,24,14902,this-search,33,19,34,13,103,0,13,0,0,0,0.114281625,0.848377209,0.42033999999999994,0.115867458,1.350787166,0,209911808
regular-zero,mixed-float32,assembled,24,14902,sum-of-components,37,24,38,13,103,0,13,0,0,0,0.110851292,0,0,0.119245708,1.346924958,0,209911808
regular-zero,mixed-float32,00:baseline:1,12,7451,this-search,7,5,7,13,1,1,13,0,0,0,0.036278083,0.062635708,0.027152624,0.036334958,0.008979917,0,209911808
regular-zero,mixed-float32,01:zero-signal:1,12,7451,this-search,30,19,31,13,103,1,13,0,0,0,0.036240833,0.257935041,0.120827997,0.036930583,0.541234083,0,209911808
weak-1e-2,first-stage-double,monolithic,12,7451,this-search,17,16,17,13,1,0,0,0,0,0,1.042e-06,0.16284675,0.066924081,0.036473875,0.009609875,0,48545792
weak-1e-2,first-stage-double,assembled,12,7451,sum-of-components,17,16,17,13,1,0,0,0,0,0,2.5e-06,0,0,0.038814084,0.0074715,0,27475968
weak-1e-2,first-stage-double,1,12,7451,this-search,17,16,17,13,1,1,0,0,0,0,8.75e-07,0.162597916,0.066802872,0.035933208,0.009301792,0,48857088
weak-1e-2,narrower-double,monolithic,12,7451,this-search,8,7,8,13,1,0,0,0,0,0,8.75e-07,0.071568708,0.030979292000000002,0.036522083,0.009017875,0,49381376
weak-1e-2,narrower-double,assembled,12,7451,sum-of-components,8,7,8,13,1,0,0,0,0,0,1.125e-06,0,0,0.038714375,0.007572875,0,36470784
weak-1e-2,narrower-double,1,12,7451,this-search,8,7,8,13,1,1,0,0,0,0,1.458e-06,0.071948333,0.030861788999999997,0.036361708,0.009009,0,49397760
weak-1e-2,wider-double,monolithic,12,7451,this-search,10,9,10,13,1,0,0,0,0,0,5.83e-07,0.099595625,0.039437084000000004,0.036455041,0.0088755,0,49692672
weak-1e-2,wider-double,assembled,12,7451,sum-of-components,10,9,10,13,1,0,0,0,0,0,9.58e-07,0,0,0.038843875,0.007661875,0,40960000
weak-1e-2,wider-double,1,12,7451,this-search,10,9,10,13,1,1,0,0,0,0,1.083e-06,0.100078,0.039838834,0.036006291,0.008830667,0,49692672
weak-1e-2,mixed-double,monolithic,12,7451,this-search,9,8,9,13,1,0,0,0,0,0,9.59e-07,0.081355833,0.034821876,0.036616375,0.00895425,0,49692672
weak-1e-2,mixed-double,assembled,12,7451,sum-of-components,9,8,9,13,1,0,0,0,0,0,1.208e-06,0,0,0.038624875,0.007633416,0,43974656
weak-1e-2,mixed-double,1,12,7451,this-search,9,8,9,13,1,1,0,0,0,0,9.17e-07,0.080696916,0.034660830999999996,0.035929291,0.008945916,0,49692672
weak-1e-2,first-stage-float32,monolithic,12,7451,this-search,17,15,17,13,1,0,0,0,0,0,7.5e-07,0.162603375,0.066279709,0.036330666,0.008990625,0,49692672
weak-1e-2,first-stage-float32,assembled,12,7451,sum-of-components,17,15,17,13,1,0,0,0,0,0,9.17e-07,0,0,0.038818541,0.007620833,0,44040192
weak-1e-2,first-stage-float32,1,12,7451,this-search,17,15,17,13,1,1,0,0,0,0,1.458e-06,0.161613375,0.06610291900000001,0.03635425,0.009077625,0,49692672
weak-1e-2,narrower-float32,monolithic,12,7451,this-search,8,7,8,13,1,0,0,0,0,0,1.125e-06,0.071772,0.030963418000000003,0.03653975,0.009049708,0,49725440
weak-1e-2,narrower-float32,assembled,12,7451,sum-of-components,8,7,8,13,1,0,0,0,0,0,7.92e-07,0,0,0.039067125,0.007644208,0,44204032
weak-1e-2,narrower-float32,1,12,7451,this-search,8,7,8,13,1,1,0,0,0,0,1.458e-06,0.072025625,0.031010335999999996,0.036145791,0.008927875,0,49725440
weak-1e-2,wider-float32,monolithic,12,7451,this-search,10,9,10,13,1,0,0,0,0,0,1e-06,0.099791167,0.039393333999999995,0.036601459,0.009018167,0,49725440
weak-1e-2,wider-float32,assembled,12,7451,sum-of-components,10,9,10,13,1,0,0,0,0,0,7.92e-07,0,0,0.038731792,0.007602208,0,44253184
weak-1e-2,wider-float32,1,12,7451,this-search,10,9,10,13,1,1,0,0,0,0,9.58e-07,0.099196,0.039267083,0.036162833,0.008890292,0,49725440
weak-1e-2,mixed-float32,monolithic,12,7451,this-search,9,8,9,13,1,0,0,0,0,0,1.167e-06,0.082438,0.035252997999999994,0.036885125,0.0090085,0,49790976
weak-1e-2,mixed-float32,assembled,12,7451,sum-of-components,9,8,9,13,1,0,0,0,0,0,9.17e-07,0,0,0.039065292,0.007638167,0,44253184
weak-1e-2,mixed-float32,1,12,7451,this-search,9,8,9,13,1,1,0,0,0,0,1.416e-06,0.08225075,0.035142082000000005,0.036309291,0.009095208,0,49790976
weak-1e-4,first-stage-double,monolithic,12,7451,this-search,9,8,9,13,103,0,0,1,0,0,1.166e-06,0.088391083,0.03572695699999999,0.036950958,14.035026792,13.510165416,167968768
weak-1e-4,first-stage-double,assembled,12,7451,sum-of-components,9,8,9,13,103,0,0,1,0,0,1.333e-06,0,0,0.038932958,0.639051167,0.118251625,171638784
weak-1e-4,first-stage-double,1,12,7451,this-search,9,8,9,13,103,1,0,1,0,0,1.125e-06,0.087715167,0.035417750000000005,0.03636275,0.639519375,0.11730825,176701440
weak-1e-4,narrower-double,monolithic,12,7451,this-search,9,8,9,13,103,0,0,1,0,0,1.292e-06,0.082870916,0.035110917,0.036881791,13.945548959,13.422869792,178094080
weak-1e-4,narrower-double,assembled,12,7451,sum-of-components,9,8,9,13,103,0,0,1,0,0,7.5e-07,0,0,0.0388345,0.639747042,0.117849375,178094080
weak-1e-4,narrower-double,1,12,7451,this-search,9,8,9,13,103,1,0,1,0,0,1.125e-06,0.083023792,0.034952957,0.03613825,0.641262959,0.117623459,178094080
weak-1e-4,wider-double,monolithic,12,7451,this-search,11,9,11,13,103,0,0,1,0,0,1.292e-06,0.110980083,0.043347542999999995,0.036492792,13.981500041,13.454744,179994624
weak-1e-4,wider-double,assembled,12,7451,sum-of-components,11,9,11,13,103,0,0,1,0,0,1.083e-06,0,0,0.038789458,0.687953375,0.13379225,187154432
weak-1e-4,wider-double,1,12,7451,this-search,11,9,11,13,103,1,0,1,0,0,1.334e-06,0.110732042,0.043562167000000006,0.0363695,0.642327792,0.117964542,187514880
weak-1e-4,mixed-double,monolithic,12,7451,this-search,11,9,11,13,103,0,0,1,0,0,1.417e-06,0.102365375,0.042906498,0.036670666,13.936355459,13.413964791,187564032
weak-1e-4,mixed-double,assembled,12,7451,sum-of-components,11,9,11,13,103,0,0,1,0,0,8.34e-07,0,0,0.038723041,0.637128792,0.116386417,187564032
weak-1e-4,mixed-double,1,12,7451,this-search,11,9,11,13,103,1,0,1,0,0,1.125e-06,0.101881709,0.042759666999999994,0.036105667,0.642116417,0.11734075,187564032
weak-1e-4,first-stage-float32,monolithic,12,7451,this-search,8,6,9,13,103,0,0,1,0,0,1.209e-06,0.081379333,0.03512858299999999,0.036428792,13.976844167,13.451519792,187564032
weak-1e-4,first-stage-float32,assembled,12,7451,sum-of-components,8,6,9,13,103,0,0,1,0,0,1.209e-06,0,0,0.038821375,0.640007375,0.116966125,187564032
weak-1e-4,first-stage-float32,1,12,7451,this-search,8,6,9,13,103,1,0,1,0,0,1.166e-06,0.0820835,0.035680959,0.036144583,0.641546833,0.117463292,187564032
weak-1e-4,narrower-float32,monolithic,12,7451,this-search,10,7,11,13,103,0,0,1,0,0,1.166e-06,0.095309459,0.043705831,0.03657625,13.9319435,13.404332375,187564032
weak-1e-4,narrower-float32,assembled,12,7451,sum-of-components,10,7,11,13,103,0,0,1,0,0,1.042e-06,0,0,0.038684833,0.651823917,0.12224325,187564032
weak-1e-4,narrower-float32,1,12,7451,this-search,10,7,11,13,103,1,0,1,0,0,1.375e-06,0.094171625,0.043165456,0.036124042,0.642022583,0.116944834,187564032
weak-1e-4,wider-float32,monolithic,12,7451,this-search,11,9,11,13,103,0,0,1,0,0,1.125e-06,0.110686958,0.043243166,0.036649334,14.006523625,13.479886292,187564032
weak-1e-4,wider-float32,assembled,12,7451,sum-of-components,11,9,11,13,103,0,0,1,0,0,1.042e-06,0,0,0.038887334,0.643248,0.11798675,187564032
weak-1e-4,wider-float32,1,12,7451,this-search,11,9,11,13,103,1,0,1,0,0,1.375e-06,0.111683625,0.043718668999999995,0.036510625,0.641884542,0.117065459,187564032
weak-1e-4,mixed-float32,monolithic,12,7451,this-search,11,8,12,13,103,0,0,1,0,0,1.125e-06,0.104223042,0.046846791,0.036865,14.141271625,13.611354375,187564032
weak-1e-4,mixed-float32,assembled,12,7451,sum-of-components,11,8,12,13,103,0,0,1,0,0,1.084e-06,0,0,0.039093625,0.649257167,0.118914583,187564032
weak-1e-4,mixed-float32,1,12,7451,this-search,11,8,12,13,103,1,0,1,0,0,1.167e-06,0.1046955,0.047118582,0.036726625,0.650231792,0.118972708,187564032
zero-signal,first-stage-double,monolithic,12,7451,this-search,6,5,6,13,103,0,0,0,0,0,1.167e-06,0.057821958,0.024235125,0.037805791,0.563474792,0,47185920
zero-signal,first-stage-double,assembled,12,7451,sum-of-components,6,5,6,13,103,0,0,0,0,0,2.5e-06,0,0,0.040302792,0.557280958,0,44941312
zero-signal,first-stage-double,1,12,7451,this-search,6,5,6,13,103,1,0,0,0,0,1e-06,0.05785675,0.024072748999999997,0.03758475,0.556406375,0,47267840
zero-signal,narrower-double,monolithic,12,7451,this-search,7,5,7,13,103,0,0,0,0,0,1.042e-06,0.066422208,0.028002207,0.037793917,0.561246416,0,47333376
zero-signal,narrower-double,assembled,12,7451,sum-of-components,7,5,7,13,103,0,0,0,0,0,7.91e-07,0,0,0.0412985,0.567270458,0,45989888
zero-signal,narrower-double,1,12,7451,this-search,7,5,7,13,103,1,0,0,0,0,1.167e-06,0.066095792,0.027743292,0.043959125,0.572178625,0,50102272
zero-signal,wider-double,monolithic,12,7451,this-search,8,7,8,13,103,0,0,0,0,0,1.041e-06,0.080579875,0.032047041,0.037040375,0.557927834,0,54542336
zero-signal,wider-double,assembled,12,7451,sum-of-components,8,7,8,13,103,0,0,0,0,0,1.042e-06,0,0,0.039387167,0.556208375,0,50003968
zero-signal,wider-double,1,12,7451,this-search,8,7,8,13,103,1,0,0,0,0,1.042e-06,0.07926275,0.03130083100000001,0.036806292,0.556383833,0,54542336
zero-signal,mixed-double,monolithic,12,7451,this-search,7,5,7,13,103,0,0,0,0,0,1e-06,0.068542,0.027450542999999997,0.0389795,0.562895292,0,54853632
zero-signal,mixed-double,assembled,12,7451,sum-of-components,7,5,7,13,103,0,0,0,0,0,9.17e-07,0,0,0.040598833,0.562243292,0,50577408
zero-signal,mixed-double,1,12,7451,this-search,7,5,7,13,103,1,0,0,0,0,1.041e-06,0.069481167,0.028587625000000002,0.03855275,0.560791625,0,54853632
zero-signal,first-stage-float32,monolithic,12,7451,this-search,20,9,21,13,103,0,0,0,0,0,1.167e-06,0.1658125,0.082291668,0.037461417,0.549693625,0,54853632
zero-signal,first-stage-float32,assembled,12,7451,sum-of-components,20,9,21,13,103,0,0,0,0,0,8.34e-07,0,0,0.039026417,0.5507575,0,50970624
zero-signal,first-stage-float32,1,12,7451,this-search,20,9,21,13,103,1,0,0,0,0,2.583e-06,0.164959208,0.0820565,0.03652325,0.547787792,0,55001088
zero-signal,narrower-float32,monolithic,12,7451,this-search,25,13,27,13,103,0,0,0,0,0,1.417e-06,0.212156,0.105435082,0.038083959,0.548204167,0,55312384
zero-signal,narrower-float32,assembled,12,7451,sum-of-components,25,13,27,13,103,0,0,0,0,0,1.084e-06,0,0,0.039528709,0.538860333,0,51281920
zero-signal,narrower-float32,1,12,7451,this-search,25,13,27,13,103,1,0,0,0,0,1.083e-06,0.21507425,0.10693291699999999,0.036941,0.54596075,0,55312384
zero-signal,wider-float32,monolithic,12,7451,this-search,29,17,29,13,103,0,0,0,0,0,1.917e-06,0.248357709,0.11441345700000002,0.037738833,0.552701416,0,55574528
zero-signal,wider-float32,assembled,12,7451,sum-of-components,29,17,29,13,103,0,0,0,0,0,9.17e-07,0,0,0.039505958,0.551387375,0,51511296
zero-signal,wider-float32,1,12,7451,this-search,29,17,29,13,103,1,0,0,0,0,1.375e-06,0.247279125,0.113628376,0.0373045,0.547136708,0,55623680
zero-signal,mixed-float32,monolithic,12,7451,this-search,31,19,32,13,103,0,0,0,0,0,1.292e-06,0.266143167,0.12476349900000001,0.037826875,0.5516755,0,55738368
zero-signal,mixed-float32,assembled,12,7451,sum-of-components,31,19,32,13,103,0,0,0,0,0,1.25e-06,0,0,0.039774042,0.547525167,0,51724288
zero-signal,mixed-float32,1,12,7451,this-search,31,19,32,13,103,1,0,0,0,0,1.125e-06,0.266805041,0.125347209,0.036263083,0.543227042,0,55738368
