serial_id,weakest,second,third
1,5.9339099002854241e-18,-0.47855132163492087,0.03292966421380987
2,3.1706126879116623e-19,0.1361286443426466,0.0067958863986568004
3,1.7353627521994757e-18,-0.039616463418086452,-0.0031505853844015076
4,-6.0373388510720918e-18,0.49288672100945324,0.71339675937457614
5,-2.30411128161838e-19,-0.13674523560441182,-0.094288546046270905
6,1,1.263818117877165e-17,-2.3032435875123621e-18
7,-8.7063199730063746e-18,0.4699171178702366,-0.68660884942121314
8,2.7067533786062264e-18,-0.13367833217770012,0.080436393379998139
9,-1.1421167327422496e-18,0.038049281005673084,-0.044632524283797187
10,4.6898958804506331e-18,-0.4785513216349282,0.032929664213866866
11,-6.1040142577921966e-19,0.13612864434264715,0.0067958863986503646
12,1.188302953677449e-19,-0.039616463418086945,-0.0031505853843979735
