dataset,case,serial_id,A,B,C,A_error,B_error,C_error,truth_comparison_identifiable
zero-signal,wider-float32,10,6.000000039991199,0.5000000013179685,-0.2000000002592414,3.999119879694035e-08,1.3179685121045281e-09,-2.592413783641945e-10,False
zero-signal,wider-float32,11,7.000000000148357,0.45000000038289045,0.1999999974863854,1.4835688233461042e-10,3.8289044157480134e-10,-2.5136146220017253e-09,False
zero-signal,wider-float32,12,7.999999995258232,0.39999999823018306,-0.199999997996091,-4.741767867244562e-09,-1.7698169596513935e-09,2.0039090109502666e-09,False
zero-signal,mixed-float32,1,5.999999987803865,0.5000000006856646,0.1999999998868185,-1.2196134768771572e-08,6.856646361796948e-10,-1.1318151971195789e-10,False
zero-signal,mixed-float32,2,6.999999903923368,0.44999999760259274,-0.19999999929271328,-9.607663198352157e-08,-2.3974072727028783e-09,7.072867291846308e-10,False
zero-signal,mixed-float32,3,7.999999991515961,0.40000000126496854,0.1999999994661745,-8.484039248912723e-09,1.2649685188215187e-09,-5.338255115727719e-10,False
zero-signal,mixed-float32,4,6.000000009413309,0.4999999997514874,-0.19999999997012852,9.413309243200274e-09,-2.485125993878512e-10,2.987149416711077e-11,False
zero-signal,mixed-float32,5,7.000000008004914,0.4500000003743699,0.19999999900804274,8.004914064940749e-09,3.743698684388619e-10,-9.919572663275034e-10,False
zero-signal,mixed-float32,6,3.6839224461901176e-08,0.6260685653849096,3.053017619246335e-10,3.6839224461901176e-08,0.2260685653849096,3.053017619246335e-10,False
zero-signal,mixed-float32,7,6.000000015618925,0.5000000019417377,0.1999999972329529,1.561892482015992e-08,1.941737659549858e-09,-2.7670471192120516e-09,False
zero-signal,mixed-float32,8,6.999999992297086,0.44999999946293173,-0.19999999677178604,-7.702913862317473e-09,-5.370682787386727e-10,3.2282139739159277e-09,False
zero-signal,mixed-float32,9,7.999999976133253,0.3999999977701672,0.19999999931481735,-2.3866746801104455e-08,-2.229832818390065e-09,-6.851826606091294e-10,False
zero-signal,mixed-float32,10,6.000000039991448,0.5000000013179778,-0.20000000025922815,3.999144837507629e-08,1.317977837977935e-09,-2.592281389546258e-10,False
zero-signal,mixed-float32,11,7.000000000148603,0.4500000003829009,0.19999999748644742,1.4860290775686735e-10,3.829008776712328e-10,-2.5135525882902243e-09,False
zero-signal,mixed-float32,12,7.999999995257056,0.39999999823017324,-0.1999999979962418,-4.742943815472245e-09,-1.7698267851251615e-09,2.003758214907947e-09,False
