serial_id,weakest,second,third
1,-0.47992562386626025,0.11766222346915979,0.69089297401657968
2,0.13450478910838798,-0.013614399510601968,-0.079941485805733348
3,-0.039747418324822613,0.0079574087608761807,0.046724578562027858
4,0.47992562386626508,0.690892974016593,-0.11766222346911205
5,-0.1345047891083879,-0.079941485805732709,0.013614399510599758
6,0.039747418324822731,0.046724578562028406,-0.0079574087608737035
7,0.47992562386626114,-0.6908929740165336,0.11766222346914375
8,-0.13450478910838831,0.079941485805732598,-0.013614399510600497
9,0.039747418324822634,-0.046724578562026026,0.0079574087608753532
10,-0.47992562386625953,-0.11766222346909551,-0.69089297401654848
11,0.13450478910838784,0.013614399510598603,0.079941485805732279
12,-0.03974741832482255,-0.0079574087608728066,-0.046724578562026789
