serial_id,weakest,second,third
1,-0.47992562386626048,0.11766222311752314,-0.69089297407643679
2,0.13450478910838823,-0.013614399469917231,0.07994148581266107
3,-0.039747418324822599,0.0079574087370957742,-0.046724578566076404
4,0.47992562386626836,0.69089297407644945,0.1176622231175177
5,-0.13450478910838828,-0.079941485812660265,-0.013614399469915684
6,0.039747418324822911,0.046724578566076924,0.0079574087370952468
7,0.4799256238662592,-0.6908929740764399,-0.1176622231175083
8,-0.13450478910838787,0.079941485812662527,0.013614399469915531
9,0.039747418324822523,-0.046724578566077035,-0.0079574087370948773
10,-0.47992562386625648,-0.11766222311750266,0.69089297407645478
11,0.13450478910838712,0.013614399469914402,-0.079941485812661917
12,-0.039747418324822356,-0.0079574087370943847,0.046724578566077569
