dataset,case,scope,atoms,rows,search_counter_scope,profile_evaluations,accepted_updates,search_reference_solves,endpoint_reference_solves,audit_reference_solves,post_search_trust_reference_solves,refreshed_assessment_reference_solves,precision_reference_pairs_requested,boundary_reference_pairs_requested,boundary_seconds,refreshed_assessment_seconds,search_seconds,search_reference_seconds_nested,endpoint_audit_seconds,audit_seconds,precision_seconds_nested,process_peak_rss_bytes
weak-1e-2,mixed-double,1,12,7451,this-search,9,8,9,13,1,1,0,0,0,0,3.917e-06,0.161177958,0.072786166,0.063437958,0.023744833,0,60407808
weak-1e-2,first-stage-float32,monolithic,12,7451,this-search,17,15,17,13,1,0,0,0,0,0,4.208e-06,0.317119916,0.13112662600000002,0.079743292,0.016603625,0,60407808
weak-1e-2,first-stage-float32,assembled,12,7451,sum-of-components,17,15,17,13,1,0,0,0,0,0,3.583e-06,0,0,0.078086291,0.018513708,0,43728896
weak-1e-2,first-stage-float32,1,12,7451,this-search,17,15,17,13,1,1,0,0,0,0,3.959e-06,0.326993666,0.132170791,0.069863459,0.014187417,0,60407808
weak-1e-2,narrower-float32,monolithic,12,7451,this-search,8,7,8,13,1,0,0,0,0,0,2.875e-06,0.150493042,0.07028346,0.064620334,0.021847875,0,60424192
weak-1e-2,narrower-float32,assembled,12,7451,sum-of-components,8,7,8,13,1,0,0,0,0,0,3.25e-06,0,0,0.068028834,0.013254667,0,42663936
weak-1e-2,narrower-float32,1,12,7451,this-search,8,7,8,13,1,1,0,0,0,0,4.25e-06,0.12767,0.05151241599999999,0.067716583,0.018817792,0,60424192
weak-1e-2,wider-float32,monolithic,12,7451,this-search,10,9,10,13,1,0,0,0,0,0,2.458e-06,0.188237375,0.082329335,0.07457175,0.030489375,0,60424192
weak-1e-2,wider-float32,assembled,12,7451,sum-of-components,10,9,10,13,1,0,0,0,0,0,1.75e-06,0,0,0.087225042,0.013534791,0,46170112
weak-1e-2,wider-float32,1,12,7451,this-search,10,9,10,13,1,1,0,0,0,0,4e-06,0.207988333,0.097022707,0.066895667,0.014227875,0,60424192
weak-1e-2,mixed-float32,monolithic,12,7451,this-search,9,8,9,13,1,0,0,0,0,0,3.625e-06,0.160386042,0.06971712499999999,0.077908,0.026327375,0,60424192
weak-1e-2,mixed-float32,assembled,12,7451,sum-of-components,9,8,9,13,1,0,0,0,0,0,3.542e-06,0,0,0.070775125,0.023825,0,44171264
weak-1e-2,mixed-float32,1,12,7451,this-search,9,8,9,13,1,1,0,0,0,0,4.25e-06,0.164790375,0.066969789,0.065502583,0.024507333,0,60424192
weak-1e-4,first-stage-double,monolithic,12,7451,this-search,9,8,9,13,103,0,0,1,0,0,3.791e-06,0.160247625,0.073799335,0.086351708,24.340498333,23.27641225,180862976
weak-1e-4,first-stage-double,assembled,12,7451,sum-of-components,9,8,9,13,103,0,0,1,0,0,3.208e-06,0,0,0.07295475,1.250706834,0.212988667,183468032
weak-1e-4,first-stage-double,1,12,7451,this-search,9,8,9,13,103,1,0,1,0,0,3.125e-06,0.178989916,0.065381625,0.063494959,1.258033416,0.20298175,184926208
weak-1e-4,narrower-double,monolithic,12,7451,this-search,9,8,9,13,103,0,0,1,0,0,3.792e-06,0.176203,0.070414916,0.080323625,23.872707292,22.819382042,180420608
weak-1e-4,narrower-double,assembled,12,7451,sum-of-components,9,8,9,13,103,0,0,1,0,0,4.125e-06,0,0,0.069011541,1.322947916,0.205310125,184221696
weak-1e-4,narrower-double,1,12,7451,this-search,9,8,9,13,103,1,0,1,0,0,3.875e-06,0.167492709,0.072230375,0.076020959,1.238999875,0.19592125,185778176
weak-1e-4,wider-double,monolithic,12,7451,this-search,11,9,11,13,103,0,0,1,0,0,2.833e-06,0.214834125,0.092961667,0.084326167,23.351848167,22.290785708,167215104
weak-1e-4,wider-double,assembled,12,7451,sum-of-components,11,9,11,13,103,0,0,1,0,0,3.334e-06,0,0,0.074103792,1.270810291,0.219746166,168574976
weak-1e-4,wider-double,1,12,7451,this-search,11,9,11,13,103,1,0,1,0,0,3.667e-06,0.215083084,0.09151545800000001,0.062601417,1.252597458,0.207914375,169558016
weak-1e-4,mixed-double,monolithic,12,7451,this-search,11,9,11,13,103,0,0,1,0,0,3.083e-06,0.194582042,0.088863374,0.0705755,23.194475375,22.177755459,164757504
weak-1e-4,mixed-double,assembled,12,7451,sum-of-components,11,9,11,13,103,0,0,1,0,0,3.625e-06,0,0,0.069940417,1.245003625,0.212283417,166756352
weak-1e-4,mixed-double,1,12,7451,this-search,11,9,11,13,103,1,0,1,0,0,3.417e-06,0.200692666,0.081561332,0.06887825,1.2543345,0.224044791,169099264
weak-1e-4,first-stage-float32,monolithic,12,7451,this-search,8,6,9,13,103,0,0,1,0,0,3.209e-06,0.162729584,0.071839791,0.075882292,23.443300125,22.386246833,167165952
weak-1e-4,first-stage-float32,assembled,12,7451,sum-of-components,8,6,9,13,103,0,0,1,0,0,3.959e-06,0,0,0.074335667,1.273984167,0.205431125,167657472
weak-1e-4,first-stage-float32,1,12,7451,this-search,8,6,9,13,103,1,0,1,0,0,1.958e-06,0.169408917,0.07317399899999999,0.079145292,1.380007125,0.209707083,169705472
weak-1e-4,narrower-float32,monolithic,12,7451,this-search,10,7,11,13,103,0,0,1,0,0,5.209e-06,0.191315125,0.09634678999999999,0.071404666,23.595961792,22.440462667,165396480
weak-1e-4,narrower-float32,assembled,12,7451,sum-of-components,10,7,11,13,103,0,0,1,0,0,3e-06,0,0,0.075352708,1.256869625,0.21915525,166756352
weak-1e-4,narrower-float32,1,12,7451,this-search,10,7,11,13,103,1,0,1,0,0,3.542e-06,0.18242025,0.071630959,0.075683083,1.263071583,0.203369667,170328064
weak-1e-4,wider-float32,monolithic,12,7451,this-search,11,9,11,13,103,0,0,1,0,0,3.458e-06,0.226104792,0.094954252,0.070350334,23.425986625,22.310284542,164462592
weak-1e-4,wider-float32,assembled,12,7451,sum-of-components,11,9,11,13,103,0,0,1,0,0,3.916e-06,0,0,0.08180725,1.286437709,0.222280791,169918464
weak-1e-4,wider-float32,1,12,7451,this-search,11,9,11,13,103,1,0,1,0,0,4.209e-06,0.209571625,0.086755248,0.063638292,1.327021708,0.212939208,171687936
weak-1e-4,mixed-float32,monolithic,12,7451,this-search,11,8,12,13,103,0,0,1,0,0,2.75e-06,0.213849792,0.09647041799999999,0.080019708,23.332818417,22.205576417,165855232
weak-1e-4,mixed-float32,assembled,12,7451,sum-of-components,11,8,12,13,103,0,0,1,0,0,3.208e-06,0,0,0.074183459,1.348764625,0.220054208,169476096
weak-1e-4,mixed-float32,1,12,7451,this-search,11,8,12,13,103,1,0,1,0,0,4.5e-06,0.203681833,0.09890787499999999,0.070304666,1.33992725,0.220232958,170999808
zero-signal,first-stage-double,monolithic,12,7451,this-search,6,5,6,13,103,0,0,0,0,0,3.291e-06,0.113786458,0.037191458999999996,0.070687917,1.117160625,0,58802176
zero-signal,first-stage-double,assembled,12,7451,sum-of-components,6,5,6,13,103,0,0,0,0,0,2.875e-06,0,0,0.080128458,1.089815834,0,56000512
zero-signal,first-stage-double,1,12,7451,this-search,6,5,6,13,103,1,0,0,0,0,3.042e-06,0.108097667,0.049016875,0.070828834,1.07630325,0,59392000
zero-signal,narrower-double,monolithic,12,7451,this-search,7,5,7,13,103,0,0,0,0,0,2.958e-06,0.136464167,0.060823084000000006,0.06997025,1.161436875,0,59654144
zero-signal,narrower-double,assembled,12,7451,sum-of-components,7,5,7,13,103,0,0,0,0,0,2.625e-06,0,0,0.08207675,1.106114833,0,54214656
zero-signal,narrower-double,1,12,7451,this-search,7,5,7,13,103,1,0,0,0,0,1.2875e-05,0.117818125,0.055358625,0.075898125,1.101195917,0,59654144
zero-signal,wider-double,monolithic,12,7451,this-search,8,7,8,13,103,0,0,0,0,0,3.084e-06,0.154411791,0.072642624,0.076091458,1.117296666,0,59965440
zero-signal,wider-double,assembled,12,7451,sum-of-components,8,7,8,13,103,0,0,0,0,0,2.459e-06,0,0,0.076941084,1.101667667,0,54116352
zero-signal,wider-double,1,12,7451,this-search,8,7,8,13,103,1,0,0,0,0,3.208e-06,0.152065834,0.060175834,0.071819917,1.094906416,0,59981824
zero-signal,mixed-double,monolithic,12,7451,this-search,7,5,7,13,103,0,0,0,0,0,2.875e-06,0.125812541,0.049549333,0.062643167,1.106161542,0,60260352
zero-signal,mixed-double,assembled,12,7451,sum-of-components,7,5,7,13,103,0,0,0,0,0,2.958e-06,0,0,0.081066708,1.086357542,0,57163776
zero-signal,mixed-double,1,12,7451,this-search,7,5,7,13,103,1,0,0,0,0,1.3334e-05,0.123950708,0.053276083,0.085466083,1.118747417,0,60260352
zero-signal,first-stage-float32,monolithic,12,7451,this-search,20,9,21,13,103,0,0,0,0,0,3e-06,0.325829542,0.168207748,0.065149834,1.092105209,0,60555264
zero-signal,first-stage-float32,assembled,12,7451,sum-of-components,20,9,21,13,103,0,0,0,0,0,3.083e-06,0,0,0.08051225,1.111318667,0,54689792
zero-signal,first-stage-float32,1,12,7451,this-search,20,9,21,13,103,1,0,0,0,0,3.25e-06,0.296583625,0.153252248,0.079977792,1.067639375,0,60702720
zero-signal,narrower-float32,monolithic,12,7451,this-search,25,13,27,13,103,0,0,0,0,0,2.833e-06,0.400044625,0.200492375,0.077989167,1.076835625,0,61046784
zero-signal,narrower-float32,assembled,12,7451,sum-of-components,25,13,27,13,103,0,0,0,0,0,3.084e-06,0,0,0.07730825,1.142994375,0,57196544
zero-signal,narrower-float32,1,12,7451,this-search,25,13,27,13,103,1,0,0,0,0,4.541e-06,0.428010125,0.21812066600000007,0.073399833,1.16841725,0,61063168
zero-signal,wider-float32,monolithic,12,7451,this-search,29,17,29,13,103,0,0,0,0,0,3.667e-06,0.472482083,0.21075262900000002,0.069948333,1.173535167,0,61210624
zero-signal,wider-float32,assembled,12,7451,sum-of-components,29,17,29,13,103,0,0,0,0,0,2.084e-06,0,0,0.089073791,1.035580917,0,56705024
zero-signal,wider-float32,1,12,7451,this-search,29,17,29,13,103,1,0,0,0,0,1.917e-06,0.472787417,0.217994748,0.078867459,0.876930125,0,61227008
zero-signal,mixed-float32,monolithic,12,7451,this-search,31,19,32,13,103,0,0,0,0,0,5.791e-06,0.514404167,0.24222083199999997,0.076144292,0.910254542,0,61374464
zero-signal,mixed-float32,assembled,12,7451,sum-of-components,31,19,32,13,103,0,0,0,0,0,1.25e-06,0,0,0.076753708,0.83470775,0,52854784
zero-signal,mixed-float32,1,12,7451,this-search,31,19,32,13,103,1,0,0,0,0,1.334e-06,0.512191542,0.24693566799999997,0.07246875,0.832769708,0,61374464
